id,name,year,era,governor,grantee,acres,leagues,county,land_case,outcome,patent_to,patent_date,patent_acres,glo_patent_no,scotus_cite,bancroft_scan_url,portal_url,mapped,docket_relation
rancho-san-andres,San Andres,1833,figueroa,Jose Figueroa,Joaquin Castro,8911,2,Santa Cruz,SD 100,Confirmed,"Guadalupe Castro and Juan Castro, executors","Jan. 31, 1876","8,911.53",219,,https://digicoll.lib.berkeley.edu/record/266105,https://ranchos.archivesofcalifornia.com/r/rancho-san-andres.html,yes,sole
rancho-corte-madera-novato,Corte Madera De Novato,1839,alvarado,Manuel Jimeno,J. Martin,8878,2,Marin,ND 134,Confirmed,Juan,"Martin May 23, 1862","8,878.82",47,,https://digicoll.lib.berkeley.edu/record/265494,https://ranchos.archivesofcalifornia.com/r/rancho-corte-madera-novato.html,yes,sole
rancho-butano,Butano,1838,alvarado,Alvarado (ratified by Micheltorena),Romana Sanchez,4439,1,San Mateo,ND 271,Confirmed,Manuel Rodriguez,"April 30, 1866","4,439.67",191,,https://digicoll.lib.berkeley.edu/record/256603,https://ranchos.archivesofcalifornia.com/r/rancho-butano.html,yes,sole
rancho-bolsa-pajaro,Bolsa Del Pajaro,1837,alvarado,Alvarado,S. Rodriguez,5496,2,Santa Cruz,SD 289,Confirmed,Sebastion Rodriguez,"Jan. 4, 1860","5,496.50",220,,https://digicoll.lib.berkeley.edu/record/268916,https://ranchos.archivesofcalifornia.com/r/rancho-bolsa-pajaro.html,yes,sole
rancho-agua-caliente,Agua Caliente,1839,alvarado,Nicolas Gutierrez; Alvarado,F. Higuera,9563,2,Alameda,ND 133,Confirmed,Fulgencio Higuera,"Apl. 17, 1858","9,563.87",136,,https://digicoll.lib.berkeley.edu/record/265493,https://ranchos.archivesofcalifornia.com/r/rancho-agua-caliente.html,yes,sole
rancho-san-francisquito-1,San Francisquito (Dalton),1845,pico,Pio Pico,H. Dalton,8893,2,,SD 022,Confirmed,Henry Dalton,"May 30, 1867","8,893.62",447,22 How. 436,https://digicoll.lib.berkeley.edu/record/266062,https://ranchos.archivesofcalifornia.com/r/rancho-san-francisquito-1.html,yes,sole
rancho-san-leandro,San Leandro,1842,alvarado,Alvarado,José Joaquín Estudillo,6829,,Alameda,ND 234,Confirmed,Jos\u00e9 Joaqu\u00edn Estudillo,"July 15, 1863","6,829.58",131,,https://digicoll.lib.berkeley.edu/record/256568,https://ranchos.archivesofcalifornia.com/r/rancho-san-leandro.html,yes,sole
rancho-calleguas,Calleguas,1837,alvarado,Alvarado,Jose Pedro Ruiz,9998,,Ventura,SD 060,Confirmed,Gabriel Ruiz,"Mar. 22, 1866","9,998.29",407,,https://digicoll.lib.berkeley.edu/record/266095,https://ranchos.archivesofcalifornia.com/r/rancho-calleguas.html,yes,sole
rancho-punta-reyes,Punta De Los Reyes (Randall),1839,interim,Alvarado,Jose Francisco Snook,8887,2,Marin,ND 385,Confirmed,Andrew Randall,"June 4, 1860","8,887.68",33,,https://digicoll.lib.berkeley.edu/record/264236,https://ranchos.archivesofcalifornia.com/r/rancho-punta-reyes.html,yes,sole
rancho-paso-bartolo,Paso De Bartolo (Pico),1835,figueroa,Jose Figueroa,Juan Crispin Perez,8991,2,Los Angeles,SD 087,Confirmed,,,,464,,https://digicoll.lib.berkeley.edu/record/265834,https://ranchos.archivesofcalifornia.com/r/rancho-paso-bartolo.html,yes,unresolved
rancho-guesisosi,Guesisosi,1843,micheltorena,Micheltorena,William Gordon,8894,2,,ND 026,Confirmed,William Gordan,"Feb. 4, 1860","8,894.49",85,,https://digicoll.lib.berkeley.edu/record/264414,https://ranchos.archivesofcalifornia.com/r/rancho-guesisosi.html,yes,sole
rancho-natividad,La Natividad,1837,alvarado,Alvarado,M. Butron and N. Alviso,8642,2,Monterey,SD 361,Confirmed,Ramona Butron et al,"Oct. 1, 1874","8,642.21",251,,https://digicoll.lib.berkeley.edu/record/268983,https://ranchos.archivesofcalifornia.com/r/rancho-natividad.html,yes,sole
rancho-cabeza-santa-rosa,Cabeza De Santa Rosa,1841,alvarado,Jimeno,Maria Ygnacia Lopez,4500,,Sonoma,ND 124,Confirmed,Julio Carrillo,"July 16, 1866","4,500.42",63,,https://digicoll.lib.berkeley.edu/record/265484,https://ranchos.archivesofcalifornia.com/r/rancho-cabeza-santa-rosa.html,yes,sole
rancho-tepusquet,Tepusquet,1837,alvarado,Alvarado,Tomas Olivera,8900,2,Santa Barbara,SD 336,Confirmed,,"Feb. 23, 1871",,349,,https://digicoll.lib.berkeley.edu/record/268959,https://ranchos.archivesofcalifornia.com/r/rancho-tepusquet.html,yes,sole
rancho-canada,La Canada,1843,micheltorena,Micheltorena,Ygnacio Coronel,5832,2,Los Angeles,SD 316,Confirmed,Jonathan R. Scott and Benjamin Hayes,"Aug. 1, 1866","5,832.10",414,,https://digicoll.lib.berkeley.edu/record/268941,https://ranchos.archivesofcalifornia.com/r/rancho-canada.html,yes,sole
rancho-canada-corral,Canada Del Corral,1841,alvarado,Alvarado,José Dolores Ortega,8875,,Santa Barbara,SD 152,Confirmed,Jose D. Ortega,"May 30, 1866","8,875.76",380,,https://digicoll.lib.berkeley.edu/record/266112,https://ranchos.archivesofcalifornia.com/r/rancho-canada-corral.html,yes,sole
rancho-san-francisquito-2,San Francisquito,1839,alvarado,Alvarado,Antonio Buelna,1471,,Monterey,ND 206,Confirmed,Maria Concepcion Valencia de Rodriquez,"June 8, 1868","1,471.00",174,,https://digicoll.lib.berkeley.edu/record/265799,https://ranchos.archivesofcalifornia.com/r/rancho-san-francisquito-2.html,yes,sole
rancho-canada-rincon-en-rio-san-lorenco-santa-cruz,Canada Del Rincon En El Rio San Lorenco De Santa Cruz,1843,pico,Micheltorena; Pico,Pedro Sainsevain,5826,,,SD 391,Confirmed,Pedro Sainsevain,"June 4, 1858","5,826.86",208,,https://digicoll.lib.berkeley.edu/record/269009,https://ranchos.archivesofcalifornia.com/r/rancho-canada-rincon-en-rio-san-lorenco-santa-cruz.html,yes,sole
rancho-zanjones,Zanjones,1839,alvarado,Alvarado,Gabriel de la Torre,6714,,Monterey,SD 108,Confirmed,,,,271,,https://digicoll.lib.berkeley.edu/record/265849,https://ranchos.archivesofcalifornia.com/r/rancho-zanjones.html,yes,sole
rancho-cruces,Las Cruces,1837,alvarado,Alvarado,Miguel Cordero,8512,,Santa Barbara,ND 430,Confirmed,Vicente Cordero et al,"July 7, 1883","8,512.81",549,,https://digicoll.lib.berkeley.edu/record/264273,https://ranchos.archivesofcalifornia.com/r/rancho-cruces.html,yes,sole
rancho-juristac,Juristac,1835,interim,the interim government,Antonio and Faustino German,4540,,Santa Clara,SD 396,Confirmed,"Jacob L. Sargent, Roswell V. Sargent, and Robert S. Carlisle","Nov. 13, 1871","4,540.44",241,,https://digicoll.lib.berkeley.edu/record/269013,https://ranchos.archivesofcalifornia.com/r/rancho-juristac.html,yes,sole
rancho-san-antonio-1,San Antonio (Y. Peralta),1820,micheltorena,Sola; Arguello; Micheltorena,Luis Maria Peralta,9416,,,ND 099,Confirmed,Ignacio Peralta,"Feb. 3, 1858","9,416.66",130,,https://digicoll.lib.berkeley.edu/record/265459,https://ranchos.archivesofcalifornia.com/r/rancho-san-antonio-1.html,yes,sole
rancho-agua-caliente-1,Agua Caliente,1840,alvarado,Alvarado,Lazaro Pina,1864,,,ND 153,Confirmed,Mariano G. Vallejo,"June 12, 1880","1,864.23",67,11 Wall. 566; 156 U.S. 387,https://digicoll.lib.berkeley.edu/record/265513,https://ranchos.archivesofcalifornia.com/r/rancho-agua-caliente-1.html,yes,sole
rancho-rincon-salinas-potrero-viejo,Rincon De Las Salinas Y Potrero Viejo,1839,alvarado,Jimeno,Jose Cornelio de Bernal,4446,1,San Francisco,ND 005,Confirmed,the heirs of Jose C. Bernal,"Dec. 31, 1857","4,446.40",153,,https://digicoll.lib.berkeley.edu/record/264398,https://ranchos.archivesofcalifornia.com/r/rancho-rincon-salinas-potrero-viejo.html,yes,sole
rancho-carneros-1,Los Carneros (Littlejohn),1834,figueroa,Jose Figueroa,David Littlejohn,4482,1,Monterey,SD 322,Confirmed,the heirs of David Littlejohn,"Aug. 9, 1866","4,482.33",244,,https://digicoll.lib.berkeley.edu/record/268945,https://ranchos.archivesofcalifornia.com/r/rancho-carneros-1.html,yes,sole
rancho-san-lucas,San Lucas,1842,alvarado,Alvarado,Rafael Estrada,8874,,,SD 034,Confirmed,James McKinley,"Feb. 23, 1872","8,874.72",305,,https://digicoll.lib.berkeley.edu/record/266073,https://ranchos.archivesofcalifornia.com/r/rancho-san-lucas.html,yes,sole
rancho-agua-hedionda,Agua Hedionda,1842,alvarado,Alvarado,J. M. Marron,13311,3,San Diego,SD 238,Confirmed,Juan M.,"Marron Dec. 12, 1872","13,311.01",521,,https://digicoll.lib.berkeley.edu/record/267579,https://ranchos.archivesofcalifornia.com/r/rancho-agua-hedionda.html,yes,sole
rancho-felix,Felix,1844,micheltorena,Micheltorena,D. Feliz,4448,1,,ND 148,Confirmed,Domingo Feliz,"June 21, 1873","4,448.29",167,,https://digicoll.lib.berkeley.edu/record/265508,https://ranchos.archivesofcalifornia.com/r/rancho-felix.html,yes,sole
rancho-vergeles,Los Vergeles,1835,interim,Jose Figueroa,Jose Joaquin Gomez,8759,2,Monterey,SD 111,Confirmed,James Stokes,"Apl. 3, 1875","8,759.12",249,,https://digicoll.lib.berkeley.edu/record/265852,https://ranchos.archivesofcalifornia.com/r/rancho-vergeles.html,yes,sole
rancho-medanos,Los Medanos,1839,alvarado,Alvarado,Jose Antonio Mesa et al,8858,2,Contra Costa,ND 364,Confirmed,Jonathan D. Stevenson,"Oct. 8, 1872","8,858.83",,,https://digicoll.lib.berkeley.edu/record/264201,https://ranchos.archivesofcalifornia.com/r/rancho-medanos.html,yes,sole
rancho-san-mateo,San Mateo,1846,pico,Pio Pico,Cayetano Arenas,6438,2,San Mateo,ND 409,Confirmed,the executors of William D. M. Howard,"Nov. 18, 1857","6,438.80",149,,https://digicoll.lib.berkeley.edu/record/264256,https://ranchos.archivesofcalifornia.com/r/rancho-san-mateo.html,yes,sole
rancho-pauma,Pauma,1844,micheltorena,Micheltorena,J. A. Serano et al,13309,3,San Diego,SD 189,Confirmed,Jose A. Serrano et al,"Aug. 29, 1871","13,309.60",507,,https://digicoll.lib.berkeley.edu/record/267536,https://ranchos.archivesofcalifornia.com/r/rancho-pauma.html,yes,sole
rancho-canada-salsipuedes,Canada De Salsipuedes,1844,micheltorena,Micheltorena,Pedro Cordero,6656,1½,Santa Barbara,SD 002,Confirmed,John Keyes,"Feb. 18, 1874","6,656.21",377,,https://digicoll.lib.berkeley.edu/record/266043,https://ranchos.archivesofcalifornia.com/r/rancho-canada-salsipuedes.html,yes,sole
rancho-estero-americano,Estero Americano,1839,alvarado,Alvarado,Edward Manuel McIntosh,8849,,Sonoma,ND 041,Confirmed,Jasper O'Farrell,"Feb. 3, 1858","8,849.13",28,,https://digicoll.lib.berkeley.edu/record/264428,https://ranchos.archivesofcalifornia.com/r/rancho-estero-americano.html,yes,sole
rancho-corral-quati,Corral De Quati,1845,pico,Pio Pico,Agustin Davila,13322,3,,SD 049,Confirmed,Maria Antonia de la Lataillade,"Aug. 7, 1876","13,322.29",362,,https://digicoll.lib.berkeley.edu/record/266086,https://ranchos.archivesofcalifornia.com/r/rancho-corral-quati.html,yes,sole
rancho-locoallomi,Locoallomi,1841,alvarado,Jimeno,Julian Pope,8872,2,Napa,ND 154,Confirmed,the heirs of Joseph Pope et al,"Mar. 17, 1862","8,872.73",81,,https://digicoll.lib.berkeley.edu/record/265514,https://ranchos.archivesofcalifornia.com/r/rancho-locoallomi.html,yes,sole
rancho-caymus,Caymus,1836,interim,the interim government,George C. Yount,11814,,Napa,ND 032,Confirmed,George C. Yount,"Apl. 3, 1863","11,814.52",78,,https://digicoll.lib.berkeley.edu/record/264419,https://ranchos.archivesofcalifornia.com/r/rancho-caymus.html,yes,sole
rancho-rincon-san-francisquito,Rincon De San Francisquito,1841,alvarado,Alvarado,Jose Peua,8418,,Santa Clara,ND 081,Confirmed,Teodoro and Secundino Robles,"Feb. 19, 1868","8,418.21",146,,https://digicoll.lib.berkeley.edu/record/264464,https://ranchos.archivesofcalifornia.com/r/rancho-rincon-san-francisquito.html,yes,sole
rancho-sur,El Sur,1834,figueroa,Figueroa,John B. R. Cooper,8949,,Monterey,SD 001,Confirmed,John B.R. Cooper,"May 18, 1866","8,949.06",288,,https://digicoll.lib.berkeley.edu/record/266042,https://ranchos.archivesofcalifornia.com/r/rancho-sur.html,yes,sole
rancho-buena-vista-1,Buena Vista,1822,spanish,a Spanish governor,"Mariano Malarin, attorney for José S. Estrada",7725,,Monterey,SD 204,Confirmed,"Mariano Malarin, attorney for Jose S. Estrada","Sept. 15, 1869","7,725.56",274,,https://digicoll.lib.berkeley.edu/record/267548,https://ranchos.archivesofcalifornia.com/r/rancho-buena-vista-1.html,yes,sole
rancho-canada-hambre-bolsas,Canada Del Hambre Y Las Bolsas,1841,alvarado,Alvarado,Teodora Soto,13353,2,Contra Costa,ND 308,Confirmed,Teodora Soto,"Dec. 31, 1866","13,353.95",114,,https://digicoll.lib.berkeley.edu/record/256637,https://ranchos.archivesofcalifornia.com/r/rancho-canada-hambre-bolsas.html,yes,primary
rancho-pastoria-borregas,Pastoria De Las Borregas,1842,alvarado,Alvarado,Francisco Estrada,4172,,Santa Clara,ND 097,Confirmed,Mariano Castro,"Sept. 17, 1881","4,172.13",144,,https://digicoll.lib.berkeley.edu/record/265458,https://ranchos.archivesofcalifornia.com/r/rancho-pastoria-borregas.html,yes,sole
rancho-san-pascual-1,San Pascual (Garfias),1843,micheltorena,Micheltorena,M. Garfias,13693,3.5,Los Angeles,SD 173,Confirmed,Manuel Garfias,"Apl. 3, 1863","13,693.93",415,,https://digicoll.lib.berkeley.edu/record/266131,https://ranchos.archivesofcalifornia.com/r/rancho-san-pascual-1.html,yes,sole
rancho-pismo,Pismo,1840,alvarado,Jimeno,Jose Ortega,8838,2,San Luis Obispo,SD 120,Confirmed,Isaac J. Sparks,"Nov. 16, 1866","8,838.89",336,,https://digicoll.lib.berkeley.edu/record/265861,https://ranchos.archivesofcalifornia.com/r/rancho-pismo.html,yes,sole
rancho-bolsa-escorpinas,Bolsa De Las Escorpinas,1837,alvarado,Alvarado,S. Espinoza,6415,2,Monterey,SD 067,Confirmed,Salvador Espinoza,"Sept. 26, 1876","6,415.96",252,,https://digicoll.lib.berkeley.edu/record/266102,https://ranchos.archivesofcalifornia.com/r/rancho-bolsa-escorpinas.html,yes,sole
rancho-canada-alisos,Canada De Los Alisos,1842,alvarado,Alvarado,J. Serano,10668,2,Orange,SD 031,Confirmed,Jose Serrano,"June 27, 1871","10,668.81",498,,https://digicoll.lib.berkeley.edu/record/266070,https://ranchos.archivesofcalifornia.com/r/rancho-canada-alisos.html,yes,sole
rancho-piojo,El Piojo,1842,alvarado,Alvarado,Joaquin Soto,13329,3,,SD 210,Confirmed,the heirs of Joaquin Soto,"Apl. 30, 1866","13,329.28",310,,https://digicoll.lib.berkeley.edu/record/267554,https://ranchos.archivesofcalifornia.com/r/rancho-piojo.html,yes,sole
rancho-ballona,Ballona,1839,alvarado,Alvarado,Agustin Machado et al,13919,1,Los Angeles,SD 123,Confirmed,Agustin Machado et al,"Dec. 8, 1873","13,919.90",434,,https://digicoll.lib.berkeley.edu/record/264493,https://ranchos.archivesofcalifornia.com/r/rancho-ballona.html,yes,sole
rancho-chualar,Chualar,1839,alvarado,Alvarado,Juan Malarin,8889,,Monterey,SD 110,Confirmed,"Mariano Malarin, executor","Oct. 31, 1872","8,889.68",270,,https://digicoll.lib.berkeley.edu/record/265851,https://ranchos.archivesofcalifornia.com/r/rancho-chualar.html,yes,sole
rancho-san-jose,San Jose (Pacheco),1840,alvarado,Alvarado,Y. Pacheco,6659,1½,,ND 040,Confirmed,Ignacio Pacheco,"Jan. 14, 1861","6,659.25",45,,https://digicoll.lib.berkeley.edu/record/264427,https://ranchos.archivesofcalifornia.com/r/rancho-san-jose.html,yes,sole
rancho-canada-jonive,Canada De Jonive,1846,pico,Pío Pico,James Black,10786,,Sonoma,ND 048,Confirmed,Jasper O'Farrell,"Feb. 18, 1858","10,786.51",52,,https://digicoll.lib.berkeley.edu/record/264435,https://ranchos.archivesofcalifornia.com/r/rancho-canada-jonive.html,yes,sole
rancho-sausal,Sausal,1834,figueroa,Jose Figueroa,Jose Tiburcio Castro,10241,2,Monterey,SD 190,Confirmed,Jacob P. Leese,"Sept. 2, 1859","10,241.19",264,,https://digicoll.lib.berkeley.edu/record/267537,https://ranchos.archivesofcalifornia.com/r/rancho-sausal.html,yes,sole
rancho-laguna-palos-colorados,Laguna Del Los Palos Colorados,1841,interim,Alvarado,J. Moraga and Juan Bernal,13316,3,Contra Costa,ND 276,Confirmed,Joaquin Moraga and Juan Bernal,"Aug. 10, 1876","13,316.25",123,,https://digicoll.lib.berkeley.edu/record/256608,https://ranchos.archivesofcalifornia.com/r/rancho-laguna-palos-colorados.html,yes,sole
rancho-cienega-paicines,Cienega De Los Paicines,1842,alvarado,Alvarado,Angel Castro,8917,2,San Benito,SD 220,Confirmed,Angel Castro et al,"Sept. 23, 1869","8,917.52",268,,https://digicoll.lib.berkeley.edu/record/267562,https://ranchos.archivesofcalifornia.com/r/rancho-cienega-paicines.html,yes,sole
rancho-solis,Solis,1835,figueroa,Figueroa,Mariano Castro,8875,,Santa Clara,ND 405,Confirmed,Rufina Castro et al,"Jan. 18, 1859","8,875.46",225,,https://digicoll.lib.berkeley.edu/record/264252,https://ranchos.archivesofcalifornia.com/r/rancho-solis.html,yes,sole
rancho-jamacho,Jamacho,1840,alvarado,Alvarado,A. Lorenzana,8881,2,,SD 048,Confirmed,Apolinaria Lorenzana,"Apl. 11, 1871","8,881.16",531,,https://digicoll.lib.berkeley.edu/record/266085,https://ranchos.archivesofcalifornia.com/r/rancho-jamacho.html,yes,sole
rancho-ojo-agua-coche,Ojo De Agua De La Coche,1835,figueroa,Figueroa,Juan Maria Hernandez,8927,,Santa Clara,ND 379,Confirmed,Martin J. C. Murphy,"Jan. 4, 1860","8,927.10",199,,https://digicoll.lib.berkeley.edu/record/264230,https://ranchos.archivesofcalifornia.com/r/rancho-ojo-agua-coche.html,yes,sole
rancho-refugio,Refugio,1841,alvarado,Alvarado,Jose Bolcoff,12147,,Santa Cruz,SD 275,Confirmed,Francisco and Juan Bolcoff,"Feb. 4, 1860","12,147.12",207,,https://digicoll.lib.berkeley.edu/record/267615,https://ranchos.archivesofcalifornia.com/r/rancho-refugio.html,yes,sole
rancho-ojitos,Los Ojitos,1842,alvarado,Alvarado,M. Soberanes,8900,2,,SD 221,Confirmed,Mariano Soberanes,"Apl. 18, 1871","8,900.17",311,,https://digicoll.lib.berkeley.edu/record/268901,https://ranchos.archivesofcalifornia.com/r/rancho-ojitos.html,yes,sole
rancho-san-geronimo-1,San Geronimo,1842,alvarado,Alvarado,R. Vilavicencio,8893,2,San Luis Obispo,SD 008,Confirmed,Rafael Villavicancio,"July 10, 1876","8,893.35",324,,https://digicoll.lib.berkeley.edu/record/266049,https://ranchos.archivesofcalifornia.com/r/rancho-san-geronimo-1.html,yes,sole
rancho-canada-san-felipe-animas,Canada De San Felipe Y Las Animas,1839,alvarado,Jimeno,Tomas Bonn,8787,2,Santa Clara,SD 332,Confirmed,Charles M. Weber,"Aug. 9, 1866","8,787.80",197,,https://digicoll.lib.berkeley.edu/record/268955,https://ranchos.archivesofcalifornia.com/r/rancho-canada-san-felipe-animas.html,yes,sole
rancho-guejito,Guejito,1845,pico,Pio Pico,Jose Maria Orosio,13298,3,San Diego,SD 084,Confirmed,George W. Hamley,"May 24, 1866","13,298.59",515,,https://digicoll.lib.berkeley.edu/record/264213,https://ranchos.archivesofcalifornia.com/r/rancho-guejito.html,yes,sole
rancho-bolsa-potrero-moro-cojo-sagrada-familia,Bolsa Del Potrero Y Moro Cojo Or La Sagrada Familia,1822,spanish,a Spanish governor,Jose Joaquin de la Torre,6915,,Monterey,SD 007,Confirmed,John B.R. Cooper,"Dec. 19, 1859","6,915.77",254,,https://digicoll.lib.berkeley.edu/record/266048,https://ranchos.archivesofcalifornia.com/r/rancho-bolsa-potrero-moro-cojo-sagrada-familia.html,yes,sole
rancho-meganos,Los Meganos,1835,interim,Jose Castro,Jose Noriega,13316,,Contra Costa,ND 107,Confirmed,Alice,"Marsh Aug. 19, 1867","13,316.00",110,,https://digicoll.lib.berkeley.edu/record/265467,https://ranchos.archivesofcalifornia.com/r/rancho-meganos.html,yes,sole
rancho-canada-verde-arroyo-purisima,Canada De Verde Y Arroyo De La Purisima,1838,alvarado,Alvarado,Jose Maria Alvisu,8905,2,San Mateo,ND 350,Confirmed,Jos\u00e9 Antonio Alviso,"Dec. 15, 1865","8,905.58",,23 How. 318,https://digicoll.lib.berkeley.edu/record/264187,https://ranchos.archivesofcalifornia.com/r/rancho-canada-verde-arroyo-purisima.html,yes,sole
rancho-lomas-purificacion,Lomas De La Purificacion,1844,micheltorena,Micheltorena,Agustín Yansens,13341,,Santa Barbara,SD 115,Confirmed,Augustin Yansens,"Apl. 8, 1871","13,341.39",366,,https://digicoll.lib.berkeley.edu/record/265856,https://ranchos.archivesofcalifornia.com/r/rancho-lomas-purificacion.html,yes,sole
rancho-santa-clara-norte,Santa Clara Del Norte,1837,alvarado,Alvarado,J. Sanchez,13988,,Ventura,SD 090,Confirmed,Juan Sanchez,"Nov. 5, 1869","13,988.91",402,,https://digicoll.lib.berkeley.edu/record/265837,https://ranchos.archivesofcalifornia.com/r/rancho-santa-clara-norte.html,yes,sole
rancho-canada-pogolimi,Canada De Pogolimi,1844,micheltorena,Micheltorena,Antonio Cazares,8780,2,Sonoma,ND 044,Confirmed,Maria Antonia Cazares,"Nov. 3, 1858","8,780.81",51,,https://digicoll.lib.berkeley.edu/record/264431,https://ranchos.archivesofcalifornia.com/r/rancho-canada-pogolimi.html,yes,sole
rancho-rincon-diablo,Rincon Del Diablo,1843,micheltorena,Micheltorena,Juan B. Alvarado,12653,,San Diego,SD 312,Confirmed,the heirs of Juan B. Alvarado,"May 3, 1872","12,653.77",516,,https://digicoll.lib.berkeley.edu/record/268937,https://ranchos.archivesofcalifornia.com/r/rancho-rincon-diablo.html,yes,sole
rancho-moro-cayucos,Moro Y Cayucos,1842,alvarado,Alvarado,Original grantees Martín Olivera and Vicente Feliz,8845,,San Luis Obispo,SD 155,Confirmed,James McKinley,"Jan. 19, 1878","8,845.49",325,,https://digicoll.lib.berkeley.edu/record/266115,https://ranchos.archivesofcalifornia.com/r/rancho-moro-cayucos.html,yes,sole
rancho-san-pedro,San Pedro,1839,alvarado,Alvarado,F. Sanchez,8926,2,Marin,ND 082,Confirmed,Francisco Sanchez,"Nov. 8, 1870","8,926.46",164,,https://digicoll.lib.berkeley.edu/record/256559,https://ranchos.archivesofcalifornia.com/r/rancho-san-pedro.html,yes,sole
rancho-valle-san-felipe,Valle De San Felipe,1846,pico,Pío Pico,Felipe Castillo,9972,,San Diego,SD 329,Confirmed,Juan Forster,"Aug. 6, 1866","9,972.08",511,,https://digicoll.lib.berkeley.edu/record/268952,https://ranchos.archivesofcalifornia.com/r/rancho-valle-san-felipe.html,yes,sole
rancho-rincon-musalacon,Rincon De Musalacon,1846,pico,Pio Pico,Francisco Berreyesa,8866,2,Sonoma,ND 222,Confirmed,"Johnson Horrell, Joseph Green, and Ramon de la Riva","June 9, 1866","8,866.89",56,,https://digicoll.lib.berkeley.edu/record/265814,https://ranchos.archivesofcalifornia.com/r/rancho-rincon-musalacon.html,yes,sole
rancho-guadalupe-llanitos-correos,Guadalupe Y Llanitos De Los Correos,1833,figueroa,Figueroa,Juan Malarin,8858,,Monterey,SD 109,Confirmed,"Mariano Malarin, executor","June 29, 1865","8,858.44",273,,https://digicoll.lib.berkeley.edu/record/265850,https://ranchos.archivesofcalifornia.com/r/rancho-guadalupe-llanitos-correos.html,yes,sole
rancho-nojoqui,Nojoqui,1843,micheltorena,Micheltorena,Raimundo Carrillo,13284,,Santa Barbara,SD 029,Confirmed,Raimundo Carrillo,"Sept. 11, 1869","13,284.50",367,,https://digicoll.lib.berkeley.edu/record/266068,https://ranchos.archivesofcalifornia.com/r/rancho-nojoqui.html,yes,sole
rancho-san-bernabe,San Bernabe,1841,alvarado,Alvarado,Jesus Molina and Petronillo Rios,13296,3,Monterey,SD 306,Confirmed,Henry Cocks,"Mar. 27, 1873","13,296.38",303,,https://digicoll.lib.berkeley.edu/record/268932,https://ranchos.archivesofcalifornia.com/r/rancho-san-bernabe.html,yes,sole
rancho-mallacomes-moristul-plan-agua-caliente,Mallacomes Or Moristul Y Plan De Agua Caliente,1843,micheltorena,Micheltorena,J. de los Santos Berreyesa,17742,4,,ND 161,Confirmed,Jose de los Santos Berreyesa,"July 20, 1873","17,742.72",61,,https://digicoll.lib.berkeley.edu/record/265521,https://ranchos.archivesofcalifornia.com/r/rancho-mallacomes-moristul-plan-agua-caliente.html,yes,sole
rancho-jamul,Jamul,1831,interim,Victoria,Pio Pico,8926,2,San Diego,SD 367,Patented,the heirs of Henry S. Burton,"Oct. 26, 1876","8,926.22",541,,https://digicoll.lib.berkeley.edu/record/256664,https://ranchos.archivesofcalifornia.com/r/rancho-jamul.html,yes,sole
rancho-santa-teresa,Santa Teresa,1834,figueroa,Figueroa,Joaquin Bernal,9647,,Santa Clara,ND 181,Confirmed,Agustin Bernal,"Mar. 8, 1867","9,647.13",184,,https://digicoll.lib.berkeley.edu/record/265540,https://ranchos.archivesofcalifornia.com/r/rancho-santa-teresa.html,yes,sole
rancho-san-miguel-2,San Miguel,1840,alvarado,Alvarado,Marcos West,6663,,Sonoma,ND 326,Confirmed,the widow and heirs of Marcus West,"June 29, 1865","6,663.23",62,22 Howard 315,https://digicoll.lib.berkeley.edu/record/256653,https://ranchos.archivesofcalifornia.com/r/rancho-san-miguel-2.html,yes,sole
rancho-san-juan-bautista,San Juan Bautista,1844,micheltorena,Micheltorena,J. A. Narvaez,8879,2,Santa Clara,ND 007,Confirmed,José Agustín Narvaez,"Dec. 1, 1865","8,879.54",185,,https://digicoll.lib.berkeley.edu/record/264400,https://ranchos.archivesofcalifornia.com/r/rancho-san-juan-bautista.html,yes,sole
rancho-santa-gertrudes-1,Santa Gertrudes (Mc Farland & Downey),1834,figueroa,Jose Figueroa,Josefa Cota de Nieto,17602,5,Los Angeles,SD 194,Confirmed,James P. McFarland and John G. Downey,"Aug. 19, 1870","17,602.01",466,,https://digicoll.lib.berkeley.edu/record/268898,https://ranchos.archivesofcalifornia.com/r/rancho-santa-gertrudes-1.html,yes,sole
rancho-olompali,Olompali,1843,micheltorena,Micheltorena,C. Ynitia,8877,2,Marin,ND 010,Confirmed,Camilo Inita,"Dec. 18, 1862","8,877.48",48,,https://digicoll.lib.berkeley.edu/record/264403,https://ranchos.archivesofcalifornia.com/r/rancho-olompali.html,yes,sole
rancho-san-antonio-2,San Antonio,1820,spanish,Solá,Luís María Peralta,15207,,,ND 098,Confirmed,,"June 25, 1874",,130,,https://digicoll.lib.berkeley.edu/record/102017,https://ranchos.archivesofcalifornia.com/r/rancho-san-antonio-2.html,yes,unresolved
rancho-huerhuero,Huerhuero,1842,alvarado,Alvarado,Original grantee = Mariano Bonilla,15684,,San Luis Obispo,SD 196,Confirmed,Francis Branch,"Aug. 9, 1866","15,684.95",315,,https://digicoll.lib.berkeley.edu/record/267540,https://ranchos.archivesofcalifornia.com/r/rancho-huerhuero.html,yes,sole
